GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Customs and other import duties (1151E),Mining,Taxe communautaire d'intégration (TCI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"11,205.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Contribution communautaire d'intégration (CCI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"6,073.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Not applicable,Taxe de préférence communautaire (TPC),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Not applicable,PCI (Précompte sur Is),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Taxes on exports (1152E),Oil,Redevance statistique à l'exportation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"4,171,426.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Not applicable,Cotisation patronale CNPS,Caisse Nationale de Prévoyance Sociale (CNPS),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
From government participation (equity) (1412E2),Other,Dividendes versés à l'Etat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"2,039,147.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Vente du pétrole collectés par SHT,Société des Hydrocarbures du Tchad (SHT),"253,777,342.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Vente du pétrole collectés par SHT PCCL,Société des Hydrocarbures du Tchad (SHT),"143,659,940.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Redevance sur production collecté par la SHT,Société des Hydrocarbures du Tchad (SHT),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Profil Oil collectés par la SHT PCCL,Société des Hydrocarbures du Tchad (SHT),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Tax Oil collecté par la SHT,Société des Hydrocarbures du Tchad (SHT),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Profit Oil collecté par la SHT,Société des Hydrocarbures du Tchad (SHT),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Impôt direct sur les bénéfices,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"125,948,874.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôt direct sur les bénéfices,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"2,521,564",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Autres paiements significatifs,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"124,974,879",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Autres paiements significatifs,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"73,806.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Autres paiements significatifs,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"8,755,775.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Taxe foncière,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Taxe sur cession d’actif,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Retenue à la source (IRCM),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"20,006.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"3,619,564.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"29,506.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"509,006.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil,Prélèvement sur les plus-values de cession,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Oil,Contribution à la formation du personnel du MPME,Direction Générale Technique de Pétrole (DGTP),"4,924,546.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Contribution à la formation du personnel du MPME,Direction Générale Technique des Mines (DGTM),"9,895.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Not applicable,Taxe d'apprentissage et formation professionnelle,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Not applicable,Taxe forfaitaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Taxes on property (113E),Oil,Contribution de la patente,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),22,USD,Chad,TCD,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,TVA,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"18,119",USD,Chad,TCD,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,IS libératoire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"25,076",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Excise taxes (1142E),Not applicable,DAC (Droit d'accise),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Bonus d’attribution d’autorisation d’exploitation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Bonus de Signature,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droit de passage,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"30,718,669",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Not applicable,Droit fixe,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Frais de présentation du rapport annuel,Direction Générale Technique de Pétrole (DGTP),"516,013",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Appui Institutionnel,Direction Générale Technique des Mines (DGTM),"86,388",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Redevance ARSAT,Autorité de Régulation du Secteur pétrolier Aval du Tchad (ARSAT),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Redevance superficiaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"115,778",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Redevance superficiaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"29,182",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Taxe d’extraction,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"145,171",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe d’extraction,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"803,891",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Pénalité de non-exécution de contrat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"16,778,901",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe Ad valorem,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe de bornage,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe sur les granulats,Société Nationale des Mines et de la Géologie (SONAMIG),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe sur l'orpaillage,Société Nationale des Mines et de la Géologie (SONAMIG),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Not applicable,Taxe sur la Protection de l’environnement,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Oil,Redevance statistique à l'importation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"78,166.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Other,Redevance statistique à l'importation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"230,888.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Not applicable,Droit de Douane à l’Importation (DDI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Not applicable,Taxe sur la Valeur Ajoutée (douanes),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Not applicable,Taxe communautaire d'intégration (TCI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Not applicable,Contribution communautaire d'intégration (CCI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Not applicable,Taxe de préférence communautaire (TPC),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Not applicable,PCI (Précompte sur Is),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Not applicable,Taxe d'union Africaine (TUA),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
Taxes on exports (1152E),Oil,Redevance statistique à l'exportation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"67,926.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Not applicable,Cotisation patronale CNPS,Caisse Nationale de Prévoyance Sociale (CNPS),,USD,Chad,TCD,2018,1/1/2018,12/31/2018
From government participation (equity) (1412E2),Mining,Dividendes versés à l'Etat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"27,414.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
From government participation (equity) (1412E2),Other,Dividendes versés à l'Etat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"1,457,152.00",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Vente du pétrole collectés par SHT,Société des Hydrocarbures du Tchad (SHT),"446,845,592.69",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Vente du pétrole collectés par SHT PCCL,Société des Hydrocarbures du Tchad (SHT),"233,804,963.54",USD,Chad,TCD,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Other,Profit Oil et Cost Oil Etat Associé,Société Nationale d'Opérations Pétrolières de Cote d'Ivoire (PETROCI),"73,320,214,313.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Profit Oil Etat - Puissance Publique,Direction Générale des impôts (DGI),"43,246,099,501.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Mining,Taxe d’Exploitation Pétrolière (TEP),Direction Générale des impôts (DGI),"18,534,042,643.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Taxes ad-valorem (85% Royalties),Direction Générale des impôts (DGI),"14,186,521,016.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur les bénéfices Industriels et commerciaux (BIC),Direction Générale des impôts (DGI),"13,977,274,853.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur le Revenu des Valeurs Mobilières (IRVM),Direction Générale des impôts (DGI),"10,256,913,323.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Besoins nationaux,Société Nationale d'Opérations Pétrolières de Cote d'Ivoire (PETROCI),"7,556,036,672.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Droits de Douane et taxes assimilées,Direction Générale des Douanes (DGD),"6,992,823,181.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),Oil & Gas,Dividendes issues des participations de l'Etat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"6,804,000,000.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),<Choose sector>,Contribution à la formation,Direction Générale des Mines et de la Géologie (DGMG),"4,999,163,268.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),<Choose sector>,Droits de Douane et taxes assimilées,Direction Générale des Douanes (DGD),"3,743,527,730.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),<Choose sector>,Dividendes issues des participations de l'Etat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"2,550,000,000.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Royalties (1415E1),<Choose sector>,Taxes ad-valorem (15% Royalties),Direction Générale des Mines et de la Géologie (DGMG),"3,004,999,993.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Bonuses (1415E2),<Choose sector>,Bonus de production,Direction Générale des impôts (DGI),"2,454,000,000.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),<Choose sector>,Mise à disposition des équipements par les sociétés pétrolières à la DHG,Direction Générale des Hydrocarbures (DGH),"2,396,921,390.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",<Choose sector>,Taxe sur la valeur ajoutée (TVA),Direction Générale des impôts (DGI),"1,273,112,026.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),<Choose sector>,Dividendes issues des participations de la SODEMI,Société pour le Développement Minier de la Cote d'Ivoire (SODEMI),"850,000,000.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Bonuses (1415E2),<Choose sector>,Bonus de signature,Direction Générale des impôts (DGI),"819,375,000.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Taxes on property (113E),<Choose sector>,Impôt sur le Patrimoine Foncier,Direction Générale des impôts (DGI),"655,425,859.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Taxes on property (113E),<Choose sector>,Contribution des patentes,Direction Générale des impôts (DGI),"498,167,552.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",<Choose sector>,Impôt sur le Revenu des Valeurs Mobilières (IRVM),Direction Générale des impôts (DGI),"467,157,112.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",<Choose sector>,Pénalités DGI,Direction Générale des impôts (DGI),"458,086,767.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",<Choose sector>,Taxe sur la valeur ajoutée (TVA),Direction Générale des impôts (DGI),"360,000,000.00",XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
