GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Other taxes payable by natural resource companies (116E),Oil & Gas,Patente,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),190356272.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur le revenu des valeurs mobilières (IRM),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),160098439.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Oil & Gas,Redressements Douaniers/amendes et pénalités,DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),150917268.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Taxe de déboisement,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),106075187.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on property (113E),Oil & Gas,Taxe d'occupation des Locaux (y compris retenue à la source),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),86116011.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Motor vehicle taxes (11451E),Oil & Gas,Taxe sur les véhicules de tourisme des sociétés (TVTS),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),49452191.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Autres revenues du domaine minier,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),46017222.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôts sur les sociétés,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),42459769.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Oil & Gas,Droits accessoires à la sortie (DAS),DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),40234739.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Interets Yanga & Sendji (15%) -en nature-,DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),35206052.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Droits d'accise (DAC),DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),21651151.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Taxe régionale,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),6427600.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Oil & Gas,Droits de sortie (DST),DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),3535699.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Taxe sur les produits forestiers accessoires,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),618000.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Bonus de production,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Oil & Gas,Dividendes versés à la SNPC,SOCIÉTÉ NATIONALE DES PÉTROLES DU CONGO (SNPC),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Oil & Gas,Dividendes versés à L'Etat,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Mining,Dividendes versés par les sociétés minières,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Droits fixes,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Frais de formation,Other,Frais de formation,DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Recherche Cuvette,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Redevance minière,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Redevance pétrolière,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Mining,Redevance sur les diamants (RDA),DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Oil & Gas,Taxe additionnelle à l'exportation (TAE),DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Taxe Maritime,SOCOTRAM / DIRECTION DE LA MARINE MARCHANDE / CONSEIL CONGOLAIS DES CHARGEURS,,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxe sur les géomatériaux de construction,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,"Amendes, pénalités et redressements douaniers",DIRECTION GÉNÉRALE DES DOUANES (DGD),54000000.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Appui à la formation et Appui à la promotion de la recherche et de l'exploitation,SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),1981611096.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Appui à l'équipement,SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),79081228.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Appui institutionnel,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),578351583.72,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Appui Institutionnel (Fonds d'appui au Mini. De l'Env),"DIRECTION DES EAUX, FORÊTS, CHASSES ET CONSERVATION DES SOLS (DEFCCS)",149314320.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres flux de paiements significatifs (> 25 millions de FCFA) (reconciliables),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),143458286.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Contribution économique locale Valeur Ajoutée (CEL-VA),DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),115529469.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Contribution spéciale sur les produits des mines et des carrières (CSMC),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),632060722.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,"Droits de douane, TVA douanière et taxes assimilées",DIRECTION GÉNÉRALE DES DOUANES (DGD),14459408788.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,"Droits de douane, TVA douanière et taxes assimilées",DIRECTION GÉNÉRALE DES DOUANES (DGD),166765548.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Droits d'entrée/fixes,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),189030000.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Impôt sur le revenu des valeurs mobilières,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),318853923.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Impôt sur le revenu des valeurs mobilières,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),5272150.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les sociétés,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),8526636170.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur les sociétés,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),271986000.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les sociétés (bénéfices non pétroliers/miniers ),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),48740220.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Oil & Gas,Loyer superficiel,SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),188196935.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Patente,DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),1386930603.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Redevance minière (y compris la taxe à l’extraction),DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),19055887811.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Redevance superficiaire,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),130443172.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Fines, penalties, and forfeits (143E)",Mining,Redressements fiscaux,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),4863558823.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Revenus issus de la commercialisation de la Part de la production de l'État,DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),166981592.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Revenus issus de la commercialisation de la Part de la production de PETROSEN,SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),99566374.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe spéciale sur le ciment,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),14041002285.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Taxe superficiaire,DIRECTION DE L'ENVIRONNEMENT ET DES ETABLISSEMENTS CLASSÉS (DEEC),304264550.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la valeur ajoutée reversée,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),27469637445.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Taxe sur la valeur ajoutée reversée,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),89170174.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Mining,Taxes d'abattage,"DIRECTION DES EAUX, FORÊTS, CHASSES ET CONSERVATION DES SOLS (DEFCCS)",31082700.0,XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,"Amendes, pénalités et redressements douaniers",DIRECTION GÉNÉRALE DES DOUANES (DGD),5656714.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Gas,Appui à la formation,SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),881470480.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Gas,Appui à l'équipement,SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),833733650.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Appui institutionnel,"DIRECTION DES EAUX, FORÊTS, CHASSES ET CONSERVATION DES SOLS (DEFCCS)",243803402.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Appui institutionnel,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),580785932.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres,DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),23082500.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Gas,Autres dépenses environnementales,AUTRES BÉNÉFICIAIRES (PAIEMENTS ENVIRONNEMENTAUX),4400000.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres dépenses environnementales,AUTRES BÉNÉFICIAIRES (PAIEMENTS ENVIRONNEMENTAUX),17022418.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres flux de paiements significatifs (> 25 millions de FCFA) (reconciliables),DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),91403695.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Bonuses (1415E2),Gas,Bonus (DGCPT),DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),5911088178.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Contribution économique locale (CEL VA et CEL VL),DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),138402221.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Contribution spéciale sur les produits des mines et des carrières (CSMC),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),400007905.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Social security employer contributions (1212E),Gas,Dépenses sociales,AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),1163493892.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Social security employer contributions (1212E),Mining,Dépenses sociales,AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),2348875004.22,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Droits d'accises sur les vehicules,DIRECTION GÉNÉRALE DES DOUANES (DGD),408683.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Droits de douane,DIRECTION GÉNÉRALE DES DOUANES (DGD),18995243.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Droits de douane,DIRECTION GÉNÉRALE DES DOUANES (DGD),4599098076.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Droits d'entrée fixes,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),37125000.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Droits d'entrée fixes,DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),65186815.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Gas,Impôt sur le revenu des valeurs mobilières,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),8642166.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le revenu des valeurs mobilières,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),281431209.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Gas,Impôt sur les sociétés,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),90661093.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les sociétés (bénéfices non pétroliers/miniers ),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),12964008942.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Locations verbales,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),400000.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Gas,Loyer superficiaire,SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),62416065.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Patente,DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),2008210162.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Prélèvement communautaire CEDEAO,DIRECTION GÉNÉRALE DES DOUANES (DGD),44623604.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Prélèvement communautaire CEDEAO,DIRECTION GÉNÉRALE DES DOUANES (DGD),469080600.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Prélèvement communautaire solidaire UEMOA,DIRECTION GÉNÉRALE DES DOUANES (DGD),71397772.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Prélèvement communautaire solidaire UEMOA,DIRECTION GÉNÉRALE DES DOUANES (DGD),753673814.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Prélèvement pour le Conseil Sénégalais des Chargeurs (COSEC),DIRECTION GÉNÉRALE DES DOUANES (DGD),693457.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Prélèvement pour le Conseil Sénégalais des Chargeurs (COSEC),DIRECTION GÉNÉRALE DES DOUANES (DGD),182485237.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Redevance minière,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),30528965.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Redevance minière,DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),200514102.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Redevance minière,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),23284792020.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Redevance statistique UEMOA,DIRECTION GÉNÉRALE DES DOUANES (DGD),89235758.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Redevance statistique UEMOA,DIRECTION GÉNÉRALE DES DOUANES (DGD),944411783.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Redevance superficiaire,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),57251900.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Gas,Redressements fiscaux,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),6204410028.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Redressements fiscaux,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),6616896144.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Delivered/paid directly to government (1415E31),Gas,Revenus issus de la commercialisation de la Part de la production de l'État,DIRECTION GÉNÉRALE DE LA COMPTABILITÉ PUBLIQUE ET DU TRÉSOR (DGCPT),307818398.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Gas,Revenus issus de la commercialisation de la Part de la production de PETROSEN,SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),198304406.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxes d'abattage,"DIRECTION DES EAUX, FORÊTS, CHASSES ET CONSERVATION DES SOLS (DEFCCS)",26632000.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Taxe d'acompte Bic,DIRECTION GÉNÉRALE DES DOUANES (DGD),2336123.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Taxe d'enregistrement des véhicules,DIRECTION GÉNÉRALE DES DOUANES (DGD),8726161.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Taxe d'extraction,DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),146345886.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe spéciale sur le ciment,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),15082422419.0,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
