Government entity,eiti_id,Country,Year,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO S/LA RENTA DE LAS EMPRESAS EN US$,3671563275,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO S/RENTA PROVENIENTE DE ALQUILERES Y ARRENDAMIENTOS,6000,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO SOBRE LA RENTA PROVENIENTE DE SALARIOS L11-92,942132712.6,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO SOBRE RETRIBUCIONES COMPLEMENTARIAS,25177999.81,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",IMPUESTO SOBRE UTILIDADES NETA MINERA EN US$,2550523736,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IR2-IMPUESTO A LA RENTA SOCIEDADES,2765617.61,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",JTE-IMPUESTO POR JUEGOS TELEFONICOS,2440.58,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Other taxes payable by natural resource companies (116E),OTRAS RETENCIONES,94260059.73,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Other taxes payable by natural resource companies (116E),OTROS IMPUESTOS,9369796.35,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Other taxes payable by natural resource companies (116E),OTROS IMPUESTOS,220,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Other taxes payable by natural resource companies (116E),OTR-OTROS IMPUESTOS,5447.43,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Licence fees (114521E),PERMISOS PARA EXPLOTAR YACIMIENTOS MINEROS (LEYES 146-71 Y 173-71),40578.91,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Administrative fees for government services (1422E),SER-COBROS POR SERVICIOS,14568491.93,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",1110030-312-IMPUESTO S/RENTA ORIGINADAS EN LA PRESTACION DE SERVICIOS GENERALES LEY 11-92,13888.89,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Royalties (1415E1),50% EXPLOTACION YACIMIENTOS MINEROS (LEY 123-71),857.3,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",ACT- IMPUESTO SOBRE LOS ACTIVOS,970155.45,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO POR OTRAS RETENCIONES,116698.05,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO SOBRE LA RENTA PROVENIENTE DE SALARIOS L11-92,579694.99,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",INTERESES INDEMNIZATORIOS SOBRE LA TENENCIA DEL PATRIMONIO,35942.89,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IR2-IMPUESTO A LA RENTA SOCIEDADES,7722173.02,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Other taxes payable by natural resource companies (116E),OTRAS RETENCIONES,36525.71,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Other taxes payable by natural resource companies (116E),OTR-OTROS IMPUESTOS,546369.38,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Licence fees (114521E),PERMISOS PARA EXPLOTAR YACIMIENTOS MINEROS (LEYES 146-71 Y 173-71),47090.06,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2018,Mining,Taxes on exports (1152E),RECARGOS EN PERMISOS PARA EXPLOTAR YACIMIENTOS MINEROS (ART. 186 Y 115 LEY DE MINERIA),561.6,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2019,,Other taxes payable by natural resource companies (116E),Impuesto de Superficie,28490,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2019,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO POR INTERESES PAGADOS O ACREDITADOS EN EL EXTERIOR,193436283,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2019,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO POR PAGO AL EXTERIOR EN GENERAL,371231180,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2019,Mining,Licence fees (114521E),Retorno Neto de Fundición Minera,2224968029,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2019,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impuesto sobre la Renta de los Salarios,839775528,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2019,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impuesto Sobre la Renta de las Empresas,4818984890,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2019,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Impuesto de Participación sobre Utilidades Netas,2913030618,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2020,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impuesto Sobre la Renta de las Empresas,11417608250,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2020,Mining,Licence fees (114521E),Retorno Neto de Fundición Minera,5665405714,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2020,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Impuesto de Participación sobre Utilidades Netas,5091591445,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2020,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impuesto sobre la Renta de los Salarios,932875818,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2020,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO POR PAGO AL EXTERIOR EN GENERAL,428466796,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2020,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",IMPUESTO POR INTERESES PAGADOS O ACREDITADOS EN EL EXTERIOR,160592569,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),8b75a825-159d-4fe9-a343-15dd64378167,Dominican Republic,2020,,Other taxes payable by natural resource companies (116E),Impuesto de Superficie,28490,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCIÓN GENERAL DE MINERÍA (DGM),7056cbcf-2314-41fb-a135-b4fbebe0b702,Dominican Republic,2018,Mining,Administrative fees for government services (1422E),Otros (Servicios al Publico General),683720,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCIÓN GENERAL DE MINERÍA (DGM),7056cbcf-2314-41fb-a135-b4fbebe0b702,Dominican Republic,2019,,Administrative fees for government services (1422E),Revisión de puntos de conexión,217454,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE MINERÍA (DGM),7056cbcf-2314-41fb-a135-b4fbebe0b702,Dominican Republic,2019,,Licence fees (114521E),Solicitud de Exploración,,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCIÓN GENERAL DE MINERÍA (DGM),7056cbcf-2314-41fb-a135-b4fbebe0b702,Dominican Republic,2020,,Administrative fees for government services (1422E),Revisión de puntos de conexión,34700,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCIÓN GENERAL DE MINERÍA (DGM),7056cbcf-2314-41fb-a135-b4fbebe0b702,Dominican Republic,2020,,Licence fees (114521E),Solicitud de exploración,,DOP,DOM,2020-01-01,"2020-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Royalties (1415E1),Regalía del 5% de las exportaciones,437691048,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Administrative fees for government services (1422E),Servicios Administrativos,3800,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Taxes on exports (1152E),Formulario DUA Exportaciones,197100,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Administrative fees for government services (1422E),Pagos por Servicios verificación a destino,1179400,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Customs and other import duties (1151E),Declaración Unica Aduanera,374800,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Administrative fees for government services (1422E),Gravamen,54344201,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Customs and other import duties (1151E),Penalidades y Recargos,1515161,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Administrative fees for government services (1422E),Servicios Administrativos,3855500,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2018,Mining,Administrative fees for government services (1422E),Tasas por Servicios,1651426,DOP,DOM,2018-01-01,"2018-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2019,Mining,Royalties (1415E1),Regalía del 5% de las exportaciones,103364961,DOP,DOM,2019-01-01,"2019-12-31"
DIRECCION GENRERAL DE ADUANAS (DGA),207b5f0d-275e-4a8d-9da7-e5de3229302d,Dominican Republic,2020,Mining,Royalties (1415E1),Regalía del 5% de las exportaciones,57327767,DOP,DOM,2020-01-01,"2020-12-31"
DIRECTION DE L'ENVIRONNEMENT ET DES ETABLISSEMENTS CLASSÉS (DEEC),96278db1-a9a1-4a1c-82e3-407b7e7cdc59,Senegal,2018,Mining,Royalties (1415E1),Taxe superficiaire,304264550,XOF,SEN,2018-01-01,"2018-12-31"
DIRECTION DE L'ENVIRONNEMENT ET DES ETABLISSEMENTS CLASSÉS (DEEC),96278db1-a9a1-4a1c-82e3-407b7e7cdc59,Senegal,2019,Mining,Royalties (1415E1),Taxe superficiaire,151299475,XOF,SEN,2019-01-01,"2019-12-31"
DIRECTION DES EAUX FORÊTS CHASSES ET CONSERVATION DES SOLS (DEFCCS),0d03f9b7-4a67-4162-98c9-78938843ccb0,Senegal,2018,Mining,Compulsory transfers to government (infrastructure and other) (1415E4),Appui Institutionnel (Fonds d'appui au Mini. De l'Env),149314320,XOF,SEN,2018-01-01,"2018-12-31"
DIRECTION DES EAUX FORÊTS CHASSES ET CONSERVATION DES SOLS (DEFCCS),0d03f9b7-4a67-4162-98c9-78938843ccb0,Senegal,2018,Mining,Emission and pollution taxes (114522E),Taxes d'abattage,31082700,XOF,SEN,2018-01-01,"2018-12-31"
DIRECTION DES EAUX FORÊTS CHASSES ET CONSERVATION DES SOLS (DEFCCS),0d03f9b7-4a67-4162-98c9-78938843ccb0,Senegal,2019,Mining,Compulsory transfers to government (infrastructure and other) (1415E4),Appui institutionnel,243803402,XOF,SEN,2019-01-01,"2019-12-31"
DIRECTION DES EAUX FORÊTS CHASSES ET CONSERVATION DES SOLS (DEFCCS),0d03f9b7-4a67-4162-98c9-78938843ccb0,Senegal,2019,Mining,Other taxes payable by natural resource companies (116E),Taxes d'abattage,26632000,XOF,SEN,2019-01-01,"2019-12-31"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,Taxes on payroll and workforce (112E),Contribution forfaitaire à la charge de l’employeur,7387133036,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,Administrative fees for government services (1422E),Droit de Timbre,709411046,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,Administrative fees for government services (1422E),Droit d'enregistrement,873528600,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Impôt spécial sur certains produits (ISCP),37460725960,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Impôt sur le Revenu des Valeurs Mobilières (IRVM),2203169107,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Impôt sur les sociétés,104232322227,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,Taxes on property (113E),Patentes (DGE),83746961,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Retenues BIC,5159191433,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,Administrative fees for government services (1422E),Retenues IRF,1111763,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Taxe d’assurance,,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,Taxes on payroll and workforce (112E),Taxe de formation professionnelle,1754265422,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,Taxes on payroll and workforce (112E),Taxe de logement,1362287304,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,Taxes on payroll and workforce (112E),Taxe emploi jeune,1408828421,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Taxe sur la Valeur Ajoutée (TVA),8199117696,XOF,MLI,1/1/2017,"12/31/2017"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,Taxes on payroll and workforce (112E),Contribution forfaitaire à la charge de l’employeur,4388903816,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,Administrative fees for government services (1422E),Droit de Timbre,3300912514,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,Administrative fees for government services (1422E),Droit d'enregistrement,301464969,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Impôt spécial sur certains produits (ISCP),38329022549,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Impôt sur le Revenu des Valeurs Mobilières (IRVM),1549171652,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur les sociétés,74414941236,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,Taxes on property (113E),Patentes (DGE),41568413,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Retenues BIC,12262527472,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,Administrative fees for government services (1422E),Retenues IRF,93750,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Taxe d’assurance,,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,Taxes on payroll and workforce (112E),Taxe de formation professionnelle,1340684818,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,Taxes on payroll and workforce (112E),Taxe de logement,1015497838,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,Taxes on payroll and workforce (112E),Taxe emploi jeune,1374237842,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES GRANDES ENTREPRISES (DGE),ebae1658-1bae-4086-b7d0-a1a588270c1a,Mali,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Taxe sur la Valeur Ajoutée (TVA),10330477646,XOF,MLI,1/1/2018,"12/31/2018"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2018,Mining,Compulsory transfers to government (infrastructure and other) (1415E4),Appui institutionnel,578351583.7,XOF,SEN,2018-01-01,"2018-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2018,Mining,Licence fees (114521E),Droits d'entrée/fixes,189030000,XOF,SEN,2018-01-01,"2018-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2018,Mining,Royalties (1415E1),Redevance minière (y compris la taxe à l’extraction),19055887811,XOF,SEN,2018-01-01,"2018-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2018,Mining,Royalties (1415E1),Redevance superficiaire,130443172,XOF,SEN,2018-01-01,"2018-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2019,Mining,Compulsory transfers to government (infrastructure and other) (1415E4),Appui institutionnel,580785932,XOF,SEN,2019-01-01,"2019-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2019,Mining,Other taxes payable by natural resource companies (116E),Autres flux de paiements significatifs (> 25 millions de FCFA) (reconciliables),91403695,XOF,SEN,2019-01-01,"2019-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2019,Mining,Licence fees (114521E),Droits d'entrée fixes,37125000,XOF,SEN,2019-01-01,"2019-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2019,Mining,Royalties (1415E1),Redevance minière,30528965,XOF,SEN,2019-01-01,"2019-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2019,Mining,Royalties (1415E1),Redevance minière,23284792020,XOF,SEN,2019-01-01,"2019-12-31"
DIRECTION DES MINES ET DE LA GÉOLOGIE (DMG),5f15234c-4310-4c37-afff-26df2ddc864e,Senegal,2019,Mining,Royalties (1415E1),Redevance superficiaire,57251900,XOF,SEN,2019-01-01,"2019-12-31"
