government_entity,eiti_id_government,sector,gfs_classification,revenue_stream_name,revenue_value,currency,country,iso_code3,year,start_date,end_date
DIRECTION GÉNÉRALE DES DOUANES (DGD),4b9cef81-9245-462c-be36-6b23492cd8d5,oil & gas,Customs and other import duties (1151E),Droits de Douane,5411275,XAF,Cameroon,CMR,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES (DGD),4b9cef81-9245-462c-be36-6b23492cd8d5,oil & gas,Customs and other import duties (1151E),Redressements Douaniers/amendes et pénalités,1562011,XAF,Cameroon,CMR,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET ACCISES (DGDA),4a27eac9-131d-49aa-914b-1afe34198bbe,mining,Taxes on exports (1152E),Droits et Taxes A L'Exportation (Totale Quittance),123375368,USD,Democratic Republic of Congo,COD,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET ACCISES (DGDA),4a27eac9-131d-49aa-914b-1afe34198bbe,mining,Customs and other import duties (1151E),Droits et taxes à l'importation (Totale Quittance),140612076,USD,Democratic Republic of Congo,COD,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET ACCISES (DGDA),4a27eac9-131d-49aa-914b-1afe34198bbe,mining,"Fines, penalties, and forfeits (143E)",Pénalités et Amendes Transactionnelles pour la DGDA,625187.5,USD,Democratic Republic of Congo,COD,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,other,Taxes on exports (1152E),Redevance bois (RDB),9254022668,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,oil & gas,Customs and other import duties (1151E),Redevance informatique,3945716545,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,oil & gas,Customs and other import duties (1151E),Taxe sur la valeur ajoutée (TVA-DGDDI),1559069219,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,oil & gas,Customs and other import duties (1151E),Tarif Extérieur Commun (TEC),1522304437,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,other,Taxes on exports (1152E),Taxe à l'exportation des bois,830641921,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,oil & gas,"Fines, penalties, and forfeits (143E)",Redressements Douaniers/amendes et pénalités,150917268,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,oil & gas,Taxes on exports (1152E),Droits accessoires à la sortie (DAS),40234739,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,oil & gas,Customs and other import duties (1151E),Droits d'accise (DAC),21651151,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,oil & gas,Taxes on exports (1152E),Droits de sortie (DST),3535699,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,mining,Taxes on exports (1152E),Redevance sur les diamants (RDA),,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),7b8ccb4f-5121-4de5-bb19-23467a8f69a8,oil & gas,Taxes on exports (1152E),Taxe additionnelle à l'exportation (TAE),,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),0d3911bd-02be-4ae2-94b5-b7be594943f3,n/a,Other taxes payable by natural resource companies (116E),Mise à disposition des équipements par les sociétés pétrolières à la DHG,2396921390,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),0d3911bd-02be-4ae2-94b5-b7be594943f3,oil & gas,Other taxes payable by natural resource companies (116E),Mise à disposition des équipements par les sociétés pétrolières à la DHG,1363247334,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),0d3911bd-02be-4ae2-94b5-b7be594943f3,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Contribution à la formation,1311172726,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),0d3911bd-02be-4ae2-94b5-b7be594943f3,oil & gas,Royalties (1415E1),Frais de formation,1384794486,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),0d3911bd-02be-4ae2-94b5-b7be594943f3,oil & gas,Delivered/paid directly to government (1415E31),Redevance minière proportionnelle -en nature-,709923363,USD,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),0d3911bd-02be-4ae2-94b5-b7be594943f3,oil & gas,Delivered/paid directly to government (1415E31),"Profit Oil, Super Profit Oil, Excess Oil -en nature-",696729389,USD,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),0d3911bd-02be-4ae2-94b5-b7be594943f3,oil & gas,Delivered/paid directly to government (1415E31),Interets Yanga & Sendji (15%) -en nature-,35206052,USD,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),0d3911bd-02be-4ae2-94b5-b7be594943f3,other,Frais de formation,Frais de formation,,XAF,Republic of the Congo,COG,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Autres Impôts d'Etat (nature et montant indiqués en annexe),105133199,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Licence fees (114521E),Centime additionnelle à la TP,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Administrative fees for government services (1422E),Droits d’enregistrement bail,31675404,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Administrative fees for government services (1422E),Droits d’enregistrement des actes,98274293,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt direct sur les hydrocarbures (IDH),100000,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les dividendes,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les plus-values immobilières (IPVI),,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les revenus (IR),17763663684,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les revenus de capitaux mobiliers (IRCM),118112854,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les revenus intermittents (IRI),3.406847376E7,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",IR non résident ou TFT,2298716615,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Fines, penalties, and forfeits (143E)",Penalties,6219255,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Administrative fees for government services (1422E),Taxes administratives : Droit de visa,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Administrative fees for government services (1422E),Taxes administratives : Vignette automobile,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA ayant fait l'objet d'un refus de remboursement,16689379219,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA intermittente,1810238293,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA nette (Montant réellement payée à l'Administration Fiscale - le cas échéant),9130811080,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA non remboursée,17467166494,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Others,2.102400951E8,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Licence fees (114521E),Centime additionnelle à la TP,,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Administrative fees for government services (1422E),Droits d’enregistrement bail,85819423,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Administrative fees for government services (1422E),Droits d’enregistrement des actes,11742436,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt direct sur les hydrocarbures (IDH),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les dividendes,,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les plus-values immobilières (IPVI),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les revenus (IR),16148119244,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les revenus de capitaux mobiliers (IRCM),1.193244898E8,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les revenus intermittents (IRI),5.427754692E7,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Ordinary taxes on income, profits and capital gains (1112E1)",IR non résident ou TFT,4286604844,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"Fines, penalties, and forfeits (143E)",Penalties,10032691603,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Administrative fees for government services (1422E),Taxes administratives : Droit de visa,,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,Administrative fees for government services (1422E),Taxes administratives : Vignette automobile,,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA ayant fait l'objet d'un refus de remboursement,17043342306,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA intermittente,3467629767,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA nette (Montant réellement payée à l'Administration Fiscale - le cas échéant),6968185770,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS,5fab7f3d-3573-4848-8d19-d66435581cab,other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA non remboursée,24898648510,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,Delivered/paid directly to government (1415E31),Profit Oil Etat - Puissance Publique,43246099501,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,Delivered/paid directly to government (1415E31),Taxe d’Exploitation Pétrolière (TEP),18534042643,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,Royalties (1415E1),Taxes ad-valorem (85% Royalties),14186521016,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur les bénéfices Industriels et commerciaux (BIC),13977274853,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur le Revenu des Valeurs Mobilières (IRVM),10256913323,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,Bonuses (1415E2),Bonus de production,2454000000,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Taxe sur la Valeur Ajoutée (TVA),1273112026,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,Bonuses (1415E2),Bonus de signature,819375000,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,Taxes on property (113E),Impôt sur le Patrimoine Foncier,655425859,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,Taxes on property (113E),Contribution des patentes,498167552,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur le Revenu des Valeurs Mobilières (IRVM),467157112,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Fines, penalties, and forfeits (143E)",Pénalités (DGI),458086767,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Taxe sur la Valeur Ajoutée (TVA),360000000,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les Bénéfices non Commerciaux - BNC,233313099,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les Bénéfices non Commerciaux - BNC,232684384,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur le revenu du secteur informel - AIRSI,149509576,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,Taxes on property (113E),Impôt sur le Revenu des Capitaux Mobiliers (IRC),133225790,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Pénalités (DGI),62722998,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,Taxes on property (113E),Impôt sur le Patrimoine Foncier,42731780,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur les bénéfices Industriels et commerciaux (BIC),36000000,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur le revenu du secteur informel - AIRSI,27172742,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,n/a,Taxes on property (113E),Contribution des patentes,27642071,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,Delivered/paid directly to government (1415E31),Profit Oil Etat - Puissance Publique,29342953218,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,Royalties (1415E1),Taxes ad-valorem (Royalties),13827192860,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur les bénéfices Industriels et commerciaux (BIC),13810210525,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,Delivered/paid directly to government (1415E31),Taxe d’Exploitation Pétrolière (TEP),12575551379,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur le Revenu des Valeurs Mobilières (IRVM),12015355971,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,Bonuses (1415E2),Bonus de signature,6038626780,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Taxe sur la Valeur Ajoutée (TVA),4013837195,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,Taxes on property (113E),Impôt sur le Revenu des Capitaux Mobiliers (IRC),1885385109,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt sur le Revenu des Valeurs Mobilières (IRVM),1517196020,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôts sur les Bénéfices non Commerciaux - BNC,963915612,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,oil & gas,Taxes on property (113E),Contribution des patentes,535550225,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,Taxes on payroll and workforce (112E),Fonds de développement de la formation Professionnelle (FDFP),531718602,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DES IMPÔTS (DGI),57f34870-e840-453e-a86f-a22353933e66,mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Taxe sur la Valeur Ajoutée (TVA),497113073,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,"2018-12-31"
