index,Company,Revenue value,original_company_name,OpenCorporatesID,company_relation,Project name,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Reporting currency,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,iso_code2,Year,Start Date,End Date,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country2,ISO Code 2,Year2,Start Date 2,End Date 2
995_part3,AGEM SÉNÉGAL EXPLORATION SUARL,,,,,,,,,,,,,,,,,,,,,Private,004151750 2G2,Mining,Gold,,Yes,"432,748,292.00",Senegal,SEN,2019,2019-01-01,"2019-12-31"
996_part3,SABODALA MINING COMPANY (SMC),,,,,,,,,,,,,,,,,,,,,Private,002464410 2G2,Mining,Gold,http://www.sabodalagold.com/A-Propos/Nos-Entreprises/default.aspx,Yes,"1,198,611,470.00",Senegal,SEN,2019,2019-01-01,"2019-12-31"
997_part3,SEPHOS SENEGAL SA,,,,,,,,,,,,,,,,,,,,,Private,004013041 2G3,Mining,Phosphates,,Yes,"216,712,967.00",Senegal,SEN,2019,2019-01-01,"2019-12-31"
998_part3,G-PHOS SA,,,,,,,,,,,,,,,,,,,,,Private,4716033,Mining,Phosphates,,Yes,"43,082,878.00",Senegal,SEN,2019,2019-01-01,"2019-12-31"
999_part3,AFRICAN INVESTMENT GROUP (AIG) SA,,,,,,,,,,,,,,,,,,,,,Private,004507995 2G3,Mining,"Phosphates, Heavy Minerals",https://www.africainvestmentgroup.co.uk/,No,"62,194,441.00",Senegal,SEN,2019,2019-01-01,"2019-12-31"
1000_part3,COMPAGNIE GÉNÉRALE D'EXPLOITATION DE CARRIÈRE (COGECA),,,,,,,,,,,,,,,,,,,,,Private,196784,Mining,"Basalt, Limestone",,No,"3,849,188,765.00",Senegal,SEN,2019,2019-01-01,"2019-12-31"
1001_part3,GÉCAMINES (GECAMINES),,,,,,,,,,,,,,,,,,,,,Private,2292168,Mining,Basalt,https://www.gecamines.cd/,Yes,"4,535,482,822.00",Senegal,SEN,2019,2019-01-01,"2019-12-31"
1002_part3,SOCIÉTÉ POUR LE DÉVELOPPEMENT DE L'INDUSTRIE DU TOURISME ET DE L'HABITAT AU SÉNÉGAL (SODEVIT),,,,,,,,,,,,,,,,,,,,,Private,25850,Mining,Limestone,,Yes,"756,930,720.00",Senegal,SEN,2019,2019-01-01,"2019-12-31"
1003_part3,SEYCHELLES PETROLEUM,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,,Seychelles,SYC,2017,2017-01-01,"2017-12-31"
1004_part3,PETROSEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,,Seychelles,SYC,2017,2017-01-01,"2017-12-31"
1005_part3,SOCIETE SEYCHELLOISE D'INVESTISSEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,Seychelles,SYC,2017,2017-01-01,"2017-12-31"
1006_part3,GX TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,,,,,Seychelles,SYC,2017,2017-01-01,"2017-12-31"
1007_part3,JOGMEX,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,,,,,Seychelles,SYC,2017,2017-01-01,"2017-12-31"
1008_part3,SEYCHELLES PETROLEUM,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,,Seychelles,SYC,2018,2018-01-01,"2018-12-31"
1009_part3,PETROSEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,,Seychelles,SYC,2018,2018-01-01,"2018-12-31"
1010_part3,SOCIETE SEYCHELLOISE D'INVESTISSEMENT LTD,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,Seychelles,SYC,2018,2018-01-01,"2018-12-31"
1011_part3,GX TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,,,,,Seychelles,SYC,2018,2018-01-01,"2018-12-31"
1012_part3,JOGMEX,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,,,,,Seychelles,SYC,2018,2018-01-01,"2018-12-31"
1013_part3,BP EXPLORATION MEXICO SA DE CV,,,,,,,,,,,,,,,,,,,,,,BEM1501265QA,Oil & Gas,"Oil, Gas, Condensates",,,"9,553,274.30",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1014_part3,PEMEX EXPLORACIÓN Y PRODUCCIÓN,,,,,,,,,,,,,,,,,,,,,,PEP9207167XA,Oil & Gas,"Oil, Gas, Condensates",,,"432,429,186,844.97",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1015_part3,SHELL EXPLORACION Y EXTRACCION DE MEXICO SA DE CV,,,,,,,,,,,,,,,,,,,,,,SEE1412105FA,Oil & Gas,"Oil, Gas, Condensates",,,,Mexico,MEX,2017,1/1/2017,"12/31/2017"
1016_part3,EXXONMOBIL EXPLORACION Y PRODUCCION MEXICO S.R.L DE C.V.,,,,,,,,,,,,,,,,,,,,,,EEP141210RV0,Oil & Gas,"Oil, Gas, Condensates",,,"65,976,690.30",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1017_part3,BHP BILLITON; PETROLEO OPERACIONES DE MEXICO (PEMEX);S. DE R.L. DE C.V.,,,,,,,,,,,,,,,,,,,,,,BBP141211LC5,Oil & Gas,"Oil, Gas, Condensates",,,"1,221,390,730.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1018_part3,TOTAL E&P MÉXICO SA DE C.V.,,,,,,,,,,,,,,,,,,,,,,TEM150303B71,Oil & Gas,"Oil, Gas, Condensates",,,"87,718,035.11",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1019_part3,REPSOL EXPLORACIÓN MÉXICO SA DE CV,,,,,,,,,,,,,,,,,,,,,,REM031021PQ7,Oil & Gas,"Oil, Gas, Condensates",,,"2,407,200.71",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1020_part3,WINTERSHALL DEA MEXICO,,,,,,,,,,,,,,,,,,,,,,DDE151002QY9,Oil & Gas,"Oil, Gas, Condensates",,,"52,808,176.02",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1021_part3,EQUINOR UPSTREAM MÉXICO SA DE C.V.,,,,,,,,,,,,,,,,,,,,,,SEM150122M86,Oil & Gas,"Oil, Gas, Condensates",,,"50,447,825.21",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1022_part3,JAGUAR EXPLORACIÓN Y PRODUCCIÓN DE HIDROCARBUROS,,,,,,,,,,,,,,,,,,,,,,JEP1709042B1,Oil & Gas,"Oil, Gas, Condensates",,,"1,192,425,964.06",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1023_part3,CHEVRON ENERGÍA DE MÉXICO,,,,,,,,,,,,,,,,,,,,,,CEM050429KE2,Oil & Gas,"Oil, Gas, Condensates",,,"39,969,414.25",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1024_part3,GRUPO MÉXICO,,,,,,,,,,,,,,,,,,,,,,"IMM8505281U0, entre otros",Mining,"Zinc, Plomo, Cobre, Coque Metalúrgico",https://www.gmexico.com/,,"8,070,207,993.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1025_part3,GRUPO PEÑOLES,,,,,,,,,,,,,,,,,,,,,,"MTI920514587, entre otros",Mining,,http://www.penoles.com.mx,,"5,545,792,346.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1026_part3,GRUPO FRESNILLO,,,,,,,,,,,,,,,,,,,,,,"MFR971117KU1, entre otros",Mining,,http://www.fresnilloplc.com/quienes-somos/,,"4,051,795,522.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1027_part3,AGNICO EAGLE,,,,,,,,,,,,,,,,,,,,,,AEM050110CF8,Mining,"Oro, Plata",https://www.agnicoeagle.com/English/home/default.aspx,,"897,057,562.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1028_part3,PLATA PANAMERICANA,,,,,,,,,,,,,,,,,,,,,,MDO970311D36,Mining,"Oro, Plata",https://www.panamericansilver.com/es/operations/north-and-central-america/la-colorada/,,"403,228,904.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1029_part3,ALAMOS GOLD,,,,,,,,,,,,,,,,,,,,,,MON001215JC0,Mining,"Oro, Plata",https://www.alamosgold.com/home/default.aspx,,"226,570,483.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1030_part3,PEÑA COLORADA,,,,,,,,,,,,,,,,,,,,,,CMB7201257K2,Mining,Mineral de Hierro,https://mx.ternium.com/es/nuestra-empresa/desarrollo-minero,,"223,181,242.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1031_part3,ARGONAUT GOLD,,,,,,,,,,,,,,,,,,,,,,MPI0208133S5,Mining,,https://www.argonautgold.com/English/home/default.aspx,,"23,730,764.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1032_part3,LAS ENCINAS,,,,,,,,,,,,,,,,,,,,,,ENC510604CL5,Mining,Mineral de Hierro,https://mx.ternium.com/es/nuestra-empresa/desarrollo-minero,,"232,545,677.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1033_part3,BARAMIN,,,,,,,,,,,,,,,,,,,,,,BAR 810427 FU2,Mining,Mineral de Bario,http://www.baramin.com.mx/sitio/,,"13,968,300.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1034_part3,LEA GOLD,,,,,,,,,,,,,,,,,,,,,,DMS050731LX7,Mining,"Oro, Plata",,,"28,218,641.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1035_part3,PANTERA,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,"4,247,726.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1036_part3,BHP - PEMEX,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,"62,400,000.00",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1037_part3,FIELDWOOD ENERGY E&P MEXICO;S. DE R.L. DE C.V.,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,"1,946,122.80",Mexico,MEX,2017,1/1/2017,"12/31/2017"
1038_part3,BP EXPLORATION MEXICO SA DE CV,,,,,,,,,,,,,,,,,,,,,,BEM1501265QA,Oil & Gas,"Oil, Gas, Condensates",https://www.bp.com/es_mx/mexico/home.html,,"96,046,468.55",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1039_part3,PEMEX EXPLORACIÓN Y PRODUCCIÓN,,,,,,,,,,,,,,,,,,,,,,PEP9207167XA,Oil & Gas,"Oil, Gas, Condensates",https://www.pemex.com/Paginas/default.aspx,,"531,843,971,013.70",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1040_part3,SHELL EXPLORACION Y EXTRACCION DE MEXICO SA DE CV,,,,,,,,,,,,,,,,,,,,,,SEE1412105FA,Oil & Gas,"Oil, Gas, Condensates",https://www.shell.com.mx/,,"473,440,923.53",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1041_part3,EXXONMOBIL EXPLORACION Y PRODUCCION MEXICO S.R.L DE C.V.,,,,,,,,,,,,,,,,,,,,,,EEP141210RV0,Oil & Gas,"Oil, Gas, Condensates",https://corporate.exxonmobil.com/Locations/Mexico,,"113,836,437.88",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1042_part3,BHP BILLITON; PETROLEO OPERACIONES DE MEXICO (PEMEX);S. DE R.L. DE C.V.,,,,,,,,,,,,,,,,,,,,,,BBP141211LC5,Oil & Gas,"Oil, Gas, Condensates",https://www.bhp.com/espanol/negocios/petroleo/,,"46,011,958.78",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1043_part3,TOTAL E&P MÉXICO SA DE C.V.,,,,,,,,,,,,,,,,,,,,,,TEM150303B71,Oil & Gas,"Oil, Gas, Condensates",https://www.total.com/mexico,,"160,951,163.83",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1044_part3,REPSOL EXPLORACIÓN MÉXICO SA DE CV,,,,,,,,,,,,,,,,,,,,,,REM031021PQ7,Oil & Gas,"Oil, Gas, Condensates",https://www.repsol.com.mx/es/index.cshtml,,"110,210,143.12",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1045_part3,WINTERSHALL DEA MEXICO,,,,,,,,,,,,,,,,,,,,,,DDE151002QY9,Oil & Gas,"Oil, Gas, Condensates",https://wintershalldea.com/en,,"711,372,497.92",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1046_part3,EQUINOR UPSTREAM MÉXICO SA DE C.V.,,,,,,,,,,,,,,,,,,,,,,SEM150122M86,Oil & Gas,"Oil, Gas, Condensates",https://www.equinor.com/en/where-we-are/mexico.html,,"28,337,661.18",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1047_part3,JAGUAR EXPLORACIÓN Y PRODUCCIÓN DE HIDROCARBUROS,,,,,,,,,,,,,,,,,,,,,,JEP1709042B1,Oil & Gas,"Oil, Gas, Condensates",https://www.jaguar-ep.com/,,"122,228,409.57",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1048_part3,CHEVRON ENERGÍA DE MÉXICO,,,,,,,,,,,,,,,,,,,,,,CEM050429KE2,Oil & Gas,"Oil, Gas, Condensates",https://www.chevron.com/,,"118,674,052.56",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1049_part3,FIELDWOOD ENERGY E&P MEXICO;S. DE R.L. DE C.V.,,,,,,,,,,,,,,,,,,,,,,FEE151020SI0,Oil & Gas,"Oil, Gas, Condensates",https://www.fieldwoodenergy.com/,,"1,900,589.92",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1050_part3,PETROLERA CARDENAS MORA,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,,Mexico,MEX,2018,1/1/2018,"12/31/2018"
1051_part3,GRUPO MÉXICO,,,,,,,,,,,,,,,,,,,,,,"IMM8505281U0, entre otros",Mining,"Zinc, Plomo, Cobre, Coque Metalúrgico",https://www.gmexico.com/,,"8,198,782,557.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1052_part3,GRUPO PEÑOLES,,,,,,,,,,,,,,,,,,,,,,"MTI920514587, entre otros",Mining,,http://www.penoles.com.mx,,"4,463,308,106.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1053_part3,GRUPO FRESNILLO,,,,,,,,,,,,,,,,,,,,,,"MFR971117KU1, entre otros",Mining,,http://www.fresnilloplc.com/quienes-somos/,,"3,332,424,431.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1054_part3,AGNICO EAGLE,,,,,,,,,,,,,,,,,,,,,,AEM050110CF8,Mining,"Oro, Plata",https://www.agnicoeagle.com/English/home/default.aspx,,"606,592,226.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1055_part3,PLATA PANAMERICANA,,,,,,,,,,,,,,,,,,,,,,MDO970311D36,Mining,"Oro, Plata",https://www.panamericansilver.com/es/operations/north-and-central-america/la-colorada/,,"91,893,307.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1056_part3,ALAMOS GOLD,,,,,,,,,,,,,,,,,,,,,,MON001215JC0,Mining,"Oro, Plata",https://www.alamosgold.com/home/default.aspx,,"301,012,076.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1057_part3,PEÑA COLORADA,,,,,,,,,,,,,,,,,,,,,,CMB7201257K2,Mining,Mineral de Hierro,https://mx.ternium.com/es/nuestra-empresa/desarrollo-minero,,"290,375,688.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1058_part3,ARGONAUT GOLD,,,,,,,,,,,,,,,,,,,,,,MPI0208133S5,Mining,,https://www.argonautgold.com/English/home/default.aspx,,"45,228,251.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1059_part3,LAS ENCINAS,,,,,,,,,,,,,,,,,,,,,,ENC510604CL5,Mining,Mineral de Hierro,https://mx.ternium.com/es/nuestra-empresa/desarrollo-minero,,,Mexico,MEX,2018,1/1/2018,"12/31/2018"
1060_part3,BARAMIN,,,,,,,,,,,,,,,,,,,,,,BAR 810427 FU2,Mining,Mineral de Bario,http://www.baramin.com.mx/sitio/,,"9,977,146.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1061_part3,LEA GOLD,,,,,,,,,,,,,,,,,,,,,,DMS050731LX7,Mining,"Oro, Plata",,,"114,074,876.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1062_part3,OPERADORA DE CAMPOS DWF,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,,Mexico,MEX,2018,1/1/2018,"12/31/2018"
1063_part3,VISTA O&G,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,"1,584,155.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1064_part3,DEUTSCHE ERDOEL MEXICO,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,"51,147,000.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1065_part3,REPSOL EXPLORACIÓN MÉXICO SA DE CV,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,"181,501,159.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1066_part3,SHELL,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,"303,499,999.00",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1067_part3,PANTERA,,,,,,,,,,,,,,,,,,,,,,,Oil & Gas,"Oil, Gas, Condensates",,,"1,634,476.50",Mexico,MEX,2018,1/1/2018,"12/31/2018"
1068_part3,ALAG TEVSH LLC,,,,,,,,,,,,,,,,,,,,,Private,5161312,Mining,,,,"20,829,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1069_part3,ALTAI GOLD LLC,,,,,,,,,,,,,,,,,,,,,Private,2877694,Mining,,,,"467,667,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1070_part3,ALTRAG AKHAS LLC,,,,,,,,,,,,,,,,,,,,,Private,2742039,Mining,,,,"732,693,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1071_part3,ARGATAI LLC,,,,,,,,,,,,,,,,,,,,,Private,2012677,Mining,,,,"744,709,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1072_part3,ADAE LLC,,,,,,,,,,,,,,,,,,,,,Private,5098564,Mining,,,yes,"284,862,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1073_part3,ADUUNCHULUUN JSC,,,,,,,,,,,,,,,,,,,,,Private,2011239,Mining,,http://www.mse.mn/mn/companies_info/2/168,http://www.mse.mn/mn/company_finance_report/120,"1,258,552,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1074_part3,IBBI LLC,,,,,,,,,,,,,,,,,,,,,Private,5809797,Mining,,,,"468,589,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1075_part3,AUM ALT LLC,,,,,,,,,,,,,,,,,,,,,Private,3555763,Mining,,,,"383,021,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1076_part3,AURUM METALS LLC,,,,,,,,,,,,,,,,,,,,,Private,5005094,Mining,,,,"317,531,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1077_part3,BAGANUUR JSC,,,,,,,,,,,,,,,,,,,,,State-owned enterprises & public corporations,2008572,Mining,,http://www.mse.mn/mn/companies_info/2/168,,"14,631,497,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1078_part3,BADMAARAG KHASH LLC,,,,,,,,,,,,,,,,,,,,,Private,5215919,Mining,,,,"1,583,600,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1079_part3,BADRAKH ENERGY LLC,,,,,,,,,,,,,,,,,,,,,Private,5502977,Mining,,,yes,"3,311,582,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1080_part3,BAT BROTHERS MINING LLC,,,,,,,,,,,,,,,,,,,,,Private,6192939,Mining,,,,"672,359,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1081_part3,BAYAN AIRAG EXPLORATION LLC,,,,,,,,,,,,,,,,,,,,,Private,2708701,Mining,,,yes,"8,632,103,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1082_part3,BAYANGOL ECO ZAAMAR LLC,,,,,,,,,,,,,,,,,,,,,Private,5906865,Mining,,,,"645,496,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1083_part3,BIG MOGUL COAL AND ENERGY LLC,,,,,,,,,,,,,,,,,,,,,Private,5369223,Mining,,,,"280,426,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1084_part3,BILEGT KHAIRKHAN UUL LLC,,,,,,,,,,,,,,,,,,,,,Private,5376467,Mining,,,yes,"492,452,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1085_part3,BOLDTUMUR ERUU GOL LLC,,,,,,,,,,,,,,,,,,,,,Private,2855119,Mining,,,,"21,636,326,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1086_part3,BUD-UNDRAM LLC,,,,,,,,,,,,,,,,,,,,,Private,3553779,Mining,,,,"239,086,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1087_part3,BERKH UUL JSC,,,,,,,,,,,,,,,,,,,,,Private,2643928,Mining,,http://www.mse.mn/mn/companies_info/2/168,http://www.mse.mn/mn/company_finance_report/120,"214,512,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1088_part3,WOLF PETROLEUM LLC,,,,,,,,,,,,,,,,,,,,,Private,5660327,Oil,,,yes,"312,293,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1089_part3,GAZAR KHEVLII LLC,,,,,,,,,,,,,,,,,,,,,Private,4247434,Mining,,,,"375,405,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1090_part3,GAN-ILCH LLC,,,,,,,,,,,,,,,,,,,,,Private,2544695,Mining,,,,"445,910,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1091_part3,GBNB LLC,,,,,,,,,,,,,,,,,,,,,Private,2615797,Mining,,,,"641,105,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1092_part3,GOVISHOO LLC,,,,,,,,,,,,,,,,,,,,,Private,5060338,Mining,,,,"319,334,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1093_part3,GOLDEN GROUSE LLC,,,,,,,,,,,,,,,,,,,,,Private,5310598,Mining,,,,"333,795,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1094_part3,GOLDEN HAMMER LLC,,,,,,,,,,,,,,,,,,,,,Private,5045894,Mining,,,,"526,528,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1095_part3,GURVAN TAMGA LLC,,,,,,,,,,,,,,,,,,,,,Private,2091798,Mining,,,,"257,648,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1096_part3,WSGL LLC,,,,,,,,,,,,,,,,,,,,,Private,6228933,Mining,,,,"266,352,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1097_part3,DATSAN TRADE LLC,,,,,,,,,,,,,,,,,,,,,Private,2061848,Mining,,,,"346,423,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1098_part3,DONGSHENG PETROLEUM MONGOLIA LLC,,,,,,,,,,,,,,,,,,,,,Private,2766337,Oil,,,,"12,654,203,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1099_part3,DRAPER CAPITAL MONGOLIA LLC,,,,,,,,,,,,,,,,,,,,,Private,5838266,Mining,,,,"970,709,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1100_part3,JAVKHLANT ORD LLC,,,,,,,,,,,,,,,,,,,,,Private,5217652,Mining,,,,"1,733,694,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1101_part3,G AND U GOLD LLC,,,,,,,,,,,,,,,,,,,,,Private,2675471,Mining,,,,"407,258,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1102_part3,ZAAMAR GOLD LLC,,,,,,,,,,,,,,,,,,,,,Private,5935539,Mining,,,,"1,076,002,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1103_part3,IMPERIAL GOLD MINING LLC,,,,,,,,,,,,,,,,,,,,,Private,6171788,Mining,,,,"753,707,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1104_part3,INFINITY SPACE LLC,,,,,,,,,,,,,,,,,,,,,Private,5467268,Mining,,,yes,"286,279,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1105_part3,IKH GOBI ENERGY LLC,,,,,,,,,,,,,,,,,,,,,Private,5522935,Mining,,,,"6,596,491,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1106_part3,CAPCORP MONGOLIA LLC,,,,,,,,,,,,,,,,,,,,,Private,5077982,Oil,,,,"3,111,153,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1107_part3,CASSTOWN LLC,,,,,,,,,,,,,,,,,,,,,Private,2580462,Mining,,,yes,"519,492,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1108_part3,COGEGOBI LLC,,,,,,,,,,,,,,,,,,,,,Private,2078449,Mining,,,yes,"3,082,813,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1109_part3,COMMONMAX LLC,,,,,,,,,,,,,,,,,,,,,Private,5132053,Mining,,,,"300,943,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1110_part3,COSMO COAL LLC,,,,,,,,,,,,,,,,,,,,,Private,5673569,Mining,,,,"600,894,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1111_part3,LUT CHULUU LLC,,,,,,,,,,,,,,,,,,,,,Private,5396662,Mining,,,,"298,510,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1112_part3,MARCO POLO LLC,,,,,,,,,,,,,,,,,,,,,Private,2069792,Mining,,,,"420,074,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1113_part3,META MENEGMENT LLC,,,,,,,,,,,,,,,,,,,,,Private,5222907,Mining,,,,"591,451,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1114_part3,METALL IMPEX LLC,,,,,,,,,,,,,,,,,,,,,Private,2090511,Mining,,,,"55,126,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1115_part3,METAL OPT LLC,,,,,,,,,,,,,,,,,,,,,Private,2699869,Mining,,,,"2,275,337,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1116_part3,MOGOIN GOL JSC,,,,,,,,,,,,,,,,,,,,,State-owned enterprises & public corporations,2034859,Mining,,http://www.mse.mn/mn/companies_info/2/168,http://www.mse.mn/mn/company_finance_report/120,"733,052,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1117_part3,MONWOLFRAM LLC,,,,,,,,,,,,,,,,,,,,,Private,2743744,Mining,,,,"832,633,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1118_part3,MONGOL BASALT JSC,,,,,,,,,,,,,,,,,,,,,Private,5112494,Mining,,http://www.mse.mn/mn/companies_info/2/168,http://www.mse.mn/mn/company_finance_report/120,"705,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
1119_part3,MONGOL JU YUAN LI LLC,,,,,,,,,,,,,,,,,,,,,Private,5051304,Mining,,,,"1,547,935,000.00",Mongolia,MNG,2018,1/1/2018,"12/31/2018"
