num,GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
807,Other taxes payable by natural resource companies (116E),Not applicable,Unilateral disclosure from General Department of Taxation,GENERAL DEPARTMENT OF TAXATION,187584000000,MNT,Mongolia,MNG,2020,1/1/2020,12/31/2020
808,Other taxes payable by natural resource companies (116E),Not applicable,Unilateral disclosure from Ministry of Labour and Social Protection,MINISTRY OF LABOR AND SOCIAL PROTECTION,5840000000,MNT,Mongolia,MNG,2020,1/1/2020,12/31/2020
809,Other taxes payable by natural resource companies (116E),Not applicable,Unilateral disclosure from Mineral Resources and Petroleum Authority,MINERAL RESOURCES AND PETROLEUM AUTHORITY OF MONGOLIA,129525000000,MNT,Mongolia,MNG,2020,1/1/2020,12/31/2020
810,Other taxes payable by natural resource companies (116E),Not applicable,Unilateral disclosure from Other institutions,OTHER,657000000,MNT,Mongolia,MNG,2020,1/1/2020,12/31/2020
811,Other taxes payable by natural resource companies (116E),Not applicable,Unilateral disclosure from Customs General Administration,CUSTOMS GENERAL ADMINISTRATION,102264000000,MNT,Mongolia,MNG,2020,1/1/2020,12/31/2020
812,Voluntary transfers to government (donations) (144E1),Mining,Donations to Government agency,SUBNATIONAL LEVEL,20086824053,MNT,Mongolia,MNG,2020,1/1/2020,12/31/2020
813,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Corporation tax,TANZANIA REVENUE AUTHORITY,156685080988.98,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
814,Taxes on payroll and workforce (112E),Other,Skills and Development Levy,TANZANIA REVENUE AUTHORITY,21437635190.22,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
815,Excise taxes (1142E),Mining,Excise duty,TANZANIA REVENUE AUTHORITY,24886252533.77,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
816,Customs and other import duties (1151E),Mining,Import duty,TANZANIA REVENUE AUTHORITY,20070885938,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
817,Motor vehicle taxes (11451E),Other,Vehicle Registration Tax,TANZANIA REVENUE AUTHORITY,24350000,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
818,Excise taxes (1142E),Other,Fuel levy,TANZANIA REVENUE AUTHORITY,626,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
819,Excise taxes (1142E),Other,Petroleum levy,TANZANIA REVENUE AUTHORITY,10737305317,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
820,Customs and other import duties (1151E),Other,Railway development levy,TANZANIA REVENUE AUTHORITY,9292061612,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
821,Customs and other import duties (1151E),Other,Custom Processing Fees,TANZANIA REVENUE AUTHORITY,2971138802,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
822,Royalties (1415E1),Mining,Royalties for Minerals,MINISTRY OF MINERALS,339809375724.88,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
823,Licence fees (114521E),Other,Licence and Permit Fees,MINISTRY OF MINERALS,2407539710,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
824,Taxes on property (113E),Mining,Annual rent fees,MINISTRY OF MINERALS,117554722,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
825,Administrative fees for government services (1422E),Other,Application and Process Fee,MINISTRY OF MINERALS,8955390308.41,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
826,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Profit per Production Sharing Agreement,TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),52321938980.96,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
827,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Protected Gas Revenue,TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),8314199823.8,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
828,Licence fees (114521E),Oil & Gas,Licence fee,TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),2554280326.88,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
829,Royalties (1415E1),Oil & Gas,Royalties for oil and gas,TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),31326226855.21,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
830,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Tariff on gas transport through SONGAS pipeline,TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),22373677955.54,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
831,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Training fees,TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),4656089789.48,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
832,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,GEITA TOWN COUNCIL,3716057848.01,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
833,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,KISHAPU DISTRICT COUNCIL,369685528,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
834,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,KAHAMA TOWN COUNCIL,1379904933.28,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
835,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,MTWARA DISTRICT COUNCIL,600082869.01,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
836,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,KINONDONI MUNICIPAL COUNCIL,40361874,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
837,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,SONGWE DISTRICT COUNCIL,728801392.82,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
838,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,MBINGA DISTRICT COUNCIL,209668121.9,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
839,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,MSALALA DISTRICT COUNCIL,472528660.16,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
840,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,TARIME DISTRICT COUNCIL,2730017536.34,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
841,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,MWANZA CITY COUNCIL,33764641,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
842,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Service Levy,LOCAL GOVERMENT AUTHORITIES,,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
843,Other taxes payable by natural resource companies (116E),Other,"Other Local Taxes, Fees and Levies",KINONDONI MUNICIPAL COUNCIL,7313000,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
844,Other taxes payable by natural resource companies (116E),Other,"Other Local Taxes, Fees and Levies",SONGWE DISTRICT COUNCIL,80845435,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
845,Other taxes payable by natural resource companies (116E),Other,"Other Local Taxes, Fees and Levies",KISHAPU DISTRICT COUNCIL,,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
846,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Tariff on gas transport through Mtwara-Dar es Salaam Gas Pipeline,TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
847,Emission and pollution taxes (114522E),Mining,Payments to MOTNR/TFS,OTHER GOVT. AGENCY,,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
848,Other taxes payable by natural resource companies (116E),Other,"Other companies/individuals, not disaggregated by the EITI Report",MINISTRY OF MINERALS,39424324506.65,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
849,Other taxes payable by natural resource companies (116E),Other,"Other companies/individuals, not disaggregated by the EITI Report",TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),298553459.97,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
850,Other taxes payable by natural resource companies (116E),Other,"Other companies/individuals, not disaggregated by the EITI Report",TANZANIA REVENUE AUTHORITY,30532139514.82,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
851,"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,IRPC,TAX REVENUE AUTHORITY,7355670554.92,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
852,"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,ISPC,TAX REVENUE AUTHORITY,118415,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
853,"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,IRPS,TAX REVENUE AUTHORITY,3634592836,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
854,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Not applicable,VAT,TAX REVENUE AUTHORITY,175872819,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
855,Royalties (1415E1),Gas,IPP- Oil/gas royalty,TAX REVENUE AUTHORITY,737634316,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
856,Royalties (1415E1),Mining,IPM - Mining royalties,TAX REVENUE AUTHORITY,2205121273,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
857,Other rent payments (1415E5),Mining,ISS - Mining surface tax,TAX REVENUE AUTHORITY,178907288,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
858,"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,M/B Geral- Other taxes,TAX REVENUE AUTHORITY,267869608,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
859,Licence fees (114521E),Mining,License fees,NATIONAL MINING INSTITUTE,7000,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
860,From government participation (equity) (1412E2),Gas,Dividends,INSTITUTE FOR MANAGEMENT OF STATE SHAREHOLDINGS,530648972.46,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
861,Royalties (1415E1),Gas,Royalty gas in kind,NATIONAL PETROLEUM INSTITUTE,,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
862,Delivered/paid directly to government (1415E31),Gas,Institutional Support,NATIONAL PETROLEUM INSTITUTE,7250000,USD,Mozambique,MOZ,2019,1/1/2019,12/31/2019
863,Delivered/paid to state-owned enterprise(s) (1415E32),Gas,Institutional Support,EMPRESA NACIONAL DE HIDROCARBONETOS EP (ENH),50000,USD,Mozambique,MOZ,2019,1/1/2019,12/31/2019
864,Delivered/paid to state-owned enterprise(s) (1415E32),Gas,Institutional Support,EMPRESA NACIONAL DE HIDROCARBONETOS EP (ENH),3477636.7,MZN,Mozambique,MOZ,2019,1/1/2019,12/31/2019
865,Customs and other import duties (1151E),Oil & Gas,Customs duties (Normal and border imports),MYANMAR CUSTOMS DEPARTMENT (MCD),190742815,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
866,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporate Income Tax,INTERNAL REVENUE DEPARTMENT (IRD),48487052582,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
867,Administrative fees for government services (1422E),Oil & Gas,Stamp Duty,INTERNAL REVENUE DEPARTMENT (IRD),5063178,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
868,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Domestic sales to the MOGE ( - ),MYANMAR OIL AND GAS ENTERPRISE,-654155961929,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
869,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,MOGE Cost recovery,MYANMAR OIL AND GAS ENTERPRISE,274376413952,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
870,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,MOGE profit share (profit split),MYANMAR OIL AND GAS ENTERPRISE,97369889788,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
871,Royalties (1415E1),Oil & Gas,Royalties in cash,MYANMAR OIL AND GAS ENTERPRISE,332933409581,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
872,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,State profit share,MYANMAR OIL AND GAS ENTERPRISE,873719515638,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
873,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Cost recovery (-),MYANMAR OIL AND GAS ENTERPRISE,-13561187430,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
874,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Risk compensation (-),MYANMAR OIL AND GAS ENTERPRISE,-1113831900,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
875,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,contractor Cost recovery (-),MYANMAR OIL AND GAS ENTERPRISE,-12699309963,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
876,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Contractor profit share (-),MYANMAR OIL AND GAS ENTERPRISE,-4311002653,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
877,Bonuses (1415E2),Oil & Gas,Signature Bonus,MYANMAR OIL AND GAS ENTERPRISE,44199891745,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
878,Taxes on payroll and workforce (112E),Oil & Gas,Annual expenses of the Training Fund,MYANMAR OIL AND GAS ENTERPRISE,254018870,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
879,Profits of natural resource export monopolies (1153E1),Other,MCD Transit Fees 0.5 USD per MT,MYANMAR CUSTOMS DEPARTMENT (MCD),3627636059,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
880,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Corporate Income Tax,INTERNAL REVENUE DEPARTMENT (IRD),184682167279,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
881,Profits of natural resource export monopolies (1153E1),Other,DoT Transit Fees 0.5 USD per MT,DEPARTMENT OF TRADING (DOT),4559476231,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
882,From state-owned enterprises (1412E1),Other,Profit distribution (dividend) to the MOGE interest,MYANMAR OIL AND GAS ENTERPRISE,115807088851,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
883,Excise taxes (1142E),Other,Right of Way/Land fees,MYANMAR OIL AND GAS ENTERPRISE,13879429323,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
884,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,MOGE Other significant payments (>50 kUSD),MYANMAR OIL AND GAS ENTERPRISE,78688880248,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
885,Customs and other import duties (1151E),Mining,Customs Duties,MYANMAR CUSTOMS DEPARTMENT (MCD),4966579892,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
886,Customs and other import duties (1151E),Mining,Commercial Tax on Imports,MYANMAR CUSTOMS DEPARTMENT (MCD),1951046108,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
887,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Corporate Income Tax (Advance income tax 2%),MYANMAR CUSTOMS DEPARTMENT (MCD),36869948,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
888,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Specific Goods Tax (MCD),MYANMAR CUSTOMS DEPARTMENT (MCD),501384064,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
889,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Corporate Income Tax,INTERNAL REVENUE DEPARTMENT (IRD),76717804951,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
890,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Commercial Tax,INTERNAL REVENUE DEPARTMENT (IRD),27622685434,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
891,Taxes on property (113E),Mining,Capital Gains Tax,INTERNAL REVENUE DEPARTMENT (IRD),124425202,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
892,Administrative fees for government services (1422E),Mining,Stamp Duties,INTERNAL REVENUE DEPARTMENT (IRD),12451400,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
893,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Specific Goods Tax,INTERNAL REVENUE DEPARTMENT (IRD),16020157087,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
894,Royalties (1415E1),Mining,Royalties (Seeding Tax - for local companies only),DEPARTMENT OF MINES (DOM),702000010,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
895,Administrative fees for government services (1422E),Mining,Other Fees,MYANMAR PEARL ENTREPRISE,1230000,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
896,Taxes on property (113E),Mining,Lease of Building,MYANMAR PEARL ENTREPRISE,43800000,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
897,Royalties (1415E1),Mining,Royalties,DEPARTMENT OF MINES (DOM),2317162619,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
898,Excise taxes (1142E),Mining,Dead Rent Fees,DEPARTMENT OF MINES (DOM),2902032408,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
899,Licence fees (114521E),Mining,Licence Fees,DEPARTMENT OF MINES (DOM),96403660,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
900,Administrative fees for government services (1422E),Mining,Other Fees,DEPARTMENT OF GEOLOGICAL SURVEY AND MINERAL EXPLORATION (DGSE),5000000,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
901,Excise taxes (1142E),Mining,Land rental fees,FOREST DEPARTMENT (FD),485383972,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
902,Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Production Split,ME1 & ME2,13326852825.78,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
903,Administrative fees for government services (1422E),Mining,Application Fee,DEPARTMENT OF GEOLOGICAL SURVEY AND MINERAL EXPLORATION (DGSE),,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
904,Administrative fees for government services (1422E),Mining,Application Fee,ME1 & ME2,451375460,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
905,"Fines, penalties, and forfeits (143E)",Mining,Other fees (penalty/rental of machinery) ME2,ME1 & ME2,560701982.2,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
906,Administrative fees for government services (1422E),Mining,"Other significant payments (> USD 50,000) ME",ME1 & ME2,3403108263.6,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
907,Royalties (1415E1),Mining,"Royalties - Production (20% Jade,ruby and saphire, 10% other Gems)",MYANMAR GEMS ENTERPRISE,16992502964,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
908,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Commercial Tax - 5% (EURO Sales),MYANMAR GEMS ENTERPRISE,427302108.06,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
909,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,"Specific Goods Tax - Jade 20%, Gems 15%, 5 % Value added for finish goods",MYANMAR GEMS ENTERPRISE,180627462998.47,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
910,Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Sale Split,MYANMAR GEMS ENTERPRISE,129267797049.61,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
911,Administrative fees for government services (1422E),Mining,"Service Fees Euro Sales - Raw Materials 3%, Added Value 1%",MYANMAR GEMS ENTERPRISE,40889891688.67,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
912,Administrative fees for government services (1422E),Mining,"Incentive fees 1%, 2%",MYANMAR GEMS ENTERPRISE,5108167768.97,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
913,"Fines, penalties, and forfeits (143E)",Mining,Penalties for cancelled sales,MYANMAR GEMS ENTERPRISE,2838843342.28,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
914,Administrative fees for government services (1422E),Mining,"Other significant payments (> USD 50,000) MGE",MYANMAR GEMS ENTERPRISE,5000000,MMK,Myanmar,MMR,2018,4/1/2017,3/31/2018
915,Taxes on property (113E),Mining,Taxes Foncieres,COMMISSARIAT DES IMPÔTS (CI),27895715,XOF,Togo,TGO,2017,2017-01-01,2017-12-31
916,Taxes on property (113E),Mining,Retenue sur loyer,COMMISSARIAT DES IMPÔTS (CI),16382043,XOF,Togo,TGO,2017,2017-01-01,2017-12-31
917,Taxes on payroll and workforce (112E),Mining,Frais de certification de la qualite de documents,DIRECTION GÉNÉRALE DU TRAVAIL ET DE LOIS SOCIALES (DGTLS),,XOF,Togo,TGO,2017,2017-01-01,2017-12-31
918,Taxes on payroll and workforce (112E),Other,Taxes d'autorisation d'embauche,DIRECTION GÉNÉRALE DU TRAVAIL ET DE LOIS SOCIALES (DGTLS),,XOF,Togo,TGO,2017,2017-01-01,2017-12-31
919,Taxes on payroll and workforce (112E),Other,Frais d'attestation de paiement de creance de salaire,DIRECTION GÉNÉRALE DU TRAVAIL ET DE LOIS SOCIALES (DGTLS),,XOF,Togo,TGO,2017,2017-01-01,2017-12-31
920,Taxes on payroll and workforce (112E),Other,Taxes de visa des contrats des etrangers,DIRECTION GÉNÉRALE DU TRAVAIL ET DE LOIS SOCIALES (DGTLS),189783,XOF,Togo,TGO,2017,2017-01-01,2017-12-31
